title:Spriggys Wishlist v11_5_7Plus
dimwishlist:item=2326716489&perks=4090651448,791862061,3300816228,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=4090651448,791862061,2117683199,4082225868#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=4090651448,679225683,1168162263,4082225868#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=4090651448,106909392,1168162263,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=4090651448,1087426260,1168162263,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=4090651448,1087426260,3300816228,4082225868#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=4090651448,1168162263,4082225868#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=839105230,791862061,1168162263,3400784728#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=839105230,106909392,1168162263,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=839105230,106909392,3300816228,4082225868#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=106909392,1168162263,4082225868#notes:Upve7.5 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,706527188,3400784728#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,706527188,3425386926#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,706527188#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,1168162263,47981717#notes:Upve7, Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,1168162263,588594999#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,1168162263#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,3300816228,47981717#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,3300816228,3425386926#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,2117683199,47981717#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,2117683199,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,47981717#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,791862061,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,679225683,706527188,588594999#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,679225683,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,679225683,3300816228,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,106909392,706527188,4082225868#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,106909392,3300816228,3400784728#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,1087426260,706527188,4082225868#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,1087426260,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,1087426260,3300816228,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,1087426260,2117683199,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,706527188,4082225868#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=1840239774,3300816228,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=3250034553,791862061,706527188,588594999#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=3250034553,791862061,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=3250034553,791862061,3300816228,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=3250034553,679225683,706527188,4082225868#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=3250034553,106909392,706527188,47981717#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=3250034553,1087426260,706527188,47981717#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=3250034553,1087426260,1168162263,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=3250034553,706527188,47981717#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=4090651448,791862061,706527188,4082225868#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=4090651448,791862061,3300816228,3400784728#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=4090651448,679225683,706527188,47981717#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=4090651448,106909392,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=4090651448,106909392,3300816228,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=4090651448,106909392,2117683199,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=4090651448,1087426260,1168162263,3400784728#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=839105230,791862061,706527188,4082225868#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=839105230,791862061,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=839105230,791862061,3300816228,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=839105230,791862061,2117683199,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=839105230,679225683,706527188,47981717#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=839105230,679225683,1168162263,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=839105230,106909392,1168162263,3400784728#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=839105230,1087426260,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=839105230,1087426260,3300816228,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=839105230,1168162263,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=791862061,706527188,4082225868#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=791862061,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=791862061,3300816228,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2326716489&perks=679225683,706527188,47981717#notes:Upvp7 MW Reload
dimwishlist:item=2326716489&perks=1087426260,1168162263,4082225868#notes:Upve7 MW Reload


//Imperial Decree - U
//=================PvE=================
//Barrel
//2.5:1300023272:Barrel Shroud
//1.5:4090651448:Corkscrew Rifling
//1.0:466087222:Smoothbore
//Magazine
//1.5:791862061:Assault Mag
//1.0:106909392:Tactical Mag
//0.5:1087426260:Appended Mag
//Perk 1
//3.0:2779035018:Feeding Frenzy
//2.0:1631667848:Grave Robber
//1.0:2117683199:Full Auto Trigger System (Shotguns)
//Perk 2
//3.0:2360754333:Trench Barrel
//1.5:4082225868:Swashbuckler
//1.0:3425386926:Rampage
//MW Reload
//=================PvP=================
//Barrel
//2.5:1047830412:Full Choke
//2.0:1332244541:Rifled Barrel
//Magazine
//1.5:791862061:Assault Mag
//1.0:679225683:Light Mag
//0.5:3142289711:Accurized Rounds
//Perk 1
//3.0:3161816588:Slideshot
//1.5:2779035018:Feeding Frenzy
//Perk 2
//3.0:957782887:Snapshot Sights
//2.0:588594999:Moving Target
//1.0:4082225868:Swashbuckler
//MW Handling
//=================Wishlist=================
dimwishlist:item=2919334548&perks=1047830412,791862061,3161816588,957782887#notes:Upvp10 MW Handling
dimwishlist:item=2919334548&perks=1300023272,791862061,2779035018,2360754333#notes:Upve10 MW Reload
dimwishlist:item=2919334548&perks=1047830412,679225683,3161816588,957782887#notes:Upvp9.5 MW Handling
dimwishlist:item=2919334548&perks=1332244541,791862061,3161816588,957782887#notes:Upvp9.5 MW Handling
dimwishlist:item=2919334548&perks=1300023272,106909392,2779035018,2360754333#notes:Upve9.5 MW Reload
dimwishlist:item=2919334548&perks=1047830412,791862061,3161816588,588594999#notes:Upvp9 MW Handling
dimwishlist:item=2919334548&perks=1047830412,3142289711,3161816588,957782887#notes:Upvp9 MW Handling
dimwishlist:item=2919334548&perks=1332244541,679225683,3161816588,957782887#notes:Upvp9 MW Handling
dimwishlist:item=2919334548&perks=1300023272,791862061,1631667848,2360754333#notes:Upve9 MW Reload
dimwishlist:item=2919334548&perks=1300023272,1087426260,2779035018,2360754333#notes:Upve9 MW Reload
dimwishlist:item=2919334548&perks=4090651448,791862061,2779035018,2360754333#notes:Upve9 MW Reload
dimwishlist:item=2919334548&perks=1047830412,791862061,2779035018,957782887#notes:Upvp8.5 MW Handling
dimwishlist:item=2919334548&perks=1047830412,679225683,3161816588,588594999#notes:Upvp8.5 MW Handling
dimwishlist:item=2919334548&perks=1047830412,106909392,3161816588,957782887#notes:Upvp8.5 MW Handling
dimwishlist:item=2919334548&perks=1047830412,1087426260,3161816588,957782887#notes:Upvp8.5 MW Handling
dimwishlist:item=2919334548&perks=1047830412,3161816588,957782887#notes:Upvp8.5 MW Handling
dimwishlist:item=2919334548&perks=1332244541,791862061,3161816588,588594999#notes:Upvp8.5 MW Handling
dimwishlist:item=2919334548&perks=1332244541,3142289711,3161816588,957782887#notes:Upvp8.5 MW Handling
dimwishlist:item=2919334548&perks=1300023272,791862061,2779035018,4082225868#notes:Upve8.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,679225683,2779035018,2360754333#notes:Upve8.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,3142289711,2779035018,2360754333#notes:Upve8.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,106909392,1631667848,2360754333#notes:Upve8.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,2779035018,2360754333#notes:Upve8.5 MW Reload
dimwishlist:item=2919334548&perks=4090651448,106909392,2779035018,2360754333#notes:Upve8.5 MW Reload
dimwishlist:item=2919334548&perks=466087222,791862061,2779035018,2360754333#notes:Upve8.5 MW Reload
dimwishlist:item=2919334548&perks=1047830412,791862061,3161816588,4082225868#notes:Upvp8 MW Handling
dimwishlist:item=2919334548&perks=1047830412,679225683,2779035018,957782887#notes:Upvp8 MW Handling
dimwishlist:item=2919334548&perks=1047830412,3142289711,3161816588,588594999#notes:Upvp8 MW Handling
dimwishlist:item=2919334548&perks=1332244541,791862061,2779035018,957782887#notes:Upvp8 MW Handling
dimwishlist:item=2919334548&perks=1332244541,679225683,3161816588,588594999#notes:Upvp8 MW Handling
dimwishlist:item=2919334548&perks=1332244541,106909392,3161816588,957782887#notes:Upvp8 MW Handling
dimwishlist:item=2919334548&perks=1332244541,1087426260,3161816588,957782887#notes:Upvp8 MW Handling
dimwishlist:item=2919334548&perks=1332244541,3161816588,957782887#notes:Upvp8 MW Handling
dimwishlist:item=2919334548&perks=1300023272,791862061,2779035018,3425386926#notes:Upve8 MW Reload
dimwishlist:item=2919334548&perks=1300023272,791862061,2117683199,2360754333#notes:Upve8 MW Reload
dimwishlist:item=2919334548&perks=1300023272,106909392,2779035018,4082225868#notes:Upve8 MW Reload
dimwishlist:item=2919334548&perks=1300023272,1087426260,1631667848,2360754333#notes:Upve8 MW Reload
dimwishlist:item=2919334548&perks=4090651448,791862061,1631667848,2360754333#notes:Upve8 MW Reload
dimwishlist:item=2919334548&perks=4090651448,1087426260,2779035018,2360754333#notes:Upve8 MW Reload
dimwishlist:item=2919334548&perks=466087222,106909392,2779035018,2360754333#notes:Upve8 MW Reload
dimwishlist:item=2919334548&perks=1047830412,791862061,2779035018,588594999#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1047830412,791862061,2779035018,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=1047830412,679225683,3161816588,4082225868#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1047830412,3142289711,2779035018,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1047830412,106909392,3161816588,588594999#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1047830412,1087426260,3161816588,588594999#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1047830412,3161816588,588594999#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1332244541,791862061,3161816588,4082225868#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1332244541,791862061,2779035018,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=1332244541,679225683,2779035018,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1332244541,3142289711,3161816588,588594999#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1300023272,791862061,3161816588,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=1300023272,791862061,1631667848,4082225868#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,679225683,1631667848,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,3142289711,1631667848,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,106909392,2779035018,3425386926#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,106909392,2117683199,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,1087426260,2779035018,4082225868#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=1300023272,1631667848,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=4090651448,791862061,3161816588,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=4090651448,791862061,2779035018,4082225868#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=4090651448,679225683,2779035018,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=4090651448,3142289711,2779035018,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=4090651448,106909392,1631667848,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=4090651448,2779035018,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=466087222,791862061,3161816588,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=466087222,791862061,1631667848,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=466087222,1087426260,2779035018,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=791862061,3161816588,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=2919334548&perks=791862061,2779035018,2360754333#notes:Upve7.5 MW Reload
dimwishlist:item=2919334548&perks=1047830412,791862061,3161816588,2360754333#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,791862061,3161816588,3425386926#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,791862061,3161816588#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,791862061,1631667848,957782887#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,791862061,2117683199,957782887#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,791862061,957782887#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,679225683,2779035018,588594999#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,3142289711,3161816588,4082225868#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,106909392,2779035018,957782887#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,106909392,2779035018,2360754333#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1047830412,1087426260,2779035018,957782887#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1047830412,2779035018,957782887#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1332244541,791862061,2779035018,588594999#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1332244541,679225683,3161816588,4082225868#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1332244541,3142289711,2779035018,957782887#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1332244541,106909392,3161816588,588594999#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1332244541,106909392,2779035018,2360754333#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1332244541,1087426260,3161816588,588594999#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1332244541,3161816588,588594999#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1300023272,791862061,3161816588,2360754333#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,791862061,2779035018,957782887#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,791862061,2779035018,588594999#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,791862061,2779035018#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,791862061,1631667848,3425386926#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,791862061,2360754333#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,679225683,3161816588,957782887#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=1300023272,679225683,2779035018,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,3142289711,2779035018,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,106909392,1631667848,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,1087426260,2779035018,3425386926#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,1087426260,2117683199,2360754333#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=1300023272,2779035018,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=4090651448,791862061,2779035018,3425386926#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=4090651448,791862061,2117683199,2360754333#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=4090651448,679225683,3161816588,957782887#notes:Upvp7 MW Handling
dimwishlist:item=2919334548&perks=4090651448,106909392,2779035018,4082225868#notes:Upve7 MW Reload
dimwishlist:item=2919334548&perks=4090651448,1087426260,1631667848,2360754333#notes:Upve7 MW Reload
